Date,Open,High,Low,Close,Adj Close,Volume
2013-08-13,18.570000,19.150000,18.459999,18.959999,17.688789,182100
2013-08-14,19.040001,19.049999,18.770000,18.889999,17.623491,62300
2013-08-15,18.549999,18.809999,18.340000,18.480000,17.240976,37000
2013-08-16,18.340000,18.780001,18.070000,18.660000,17.408905,64000
2013-08-19,18.660000,18.660000,18.200001,18.250000,17.026400,35700
2013-08-20,18.209999,18.400000,18.129999,18.190001,16.970421,38000
2013-08-21,18.049999,18.299999,17.889999,18.000000,16.793156,36500
2013-08-22,18.110001,18.350000,18.100000,18.290001,17.063719,14200
2013-08-23,18.320000,18.420000,17.790001,17.870001,16.671877,38100
2013-08-26,17.870001,17.980000,17.709999,17.860001,16.662544,65200
2013-08-27,17.590000,17.809999,17.330000,17.440001,16.270704,58300
2013-08-28,17.389999,17.730000,17.150000,17.360001,16.196070,61200
2013-08-29,17.350000,17.740000,17.350000,17.650000,16.466623,43900
2013-08-30,17.660000,17.740000,17.530001,17.620001,16.438635,39400
2013-09-03,17.870001,17.879999,17.600000,17.719999,16.531935,31300
2013-09-04,17.700001,17.799999,17.320000,17.690001,16.503942,32200
2013-09-05,17.670000,17.850000,17.450001,17.770000,16.578581,35400
2013-09-06,17.840000,18.799999,17.389999,18.780001,17.520864,96700
2013-09-09,18.940001,18.950001,18.350000,18.740000,17.483545,81100
2013-09-10,18.830000,18.920000,18.709999,18.809999,17.548851,111400
2013-09-11,18.770000,18.889999,18.730000,18.799999,17.539522,40800
2013-09-12,18.750000,18.950001,18.719999,18.809999,17.548851,69300
2013-09-13,18.900000,19.080000,18.690001,18.790001,17.530193,84400
2013-09-16,19.040001,19.040001,18.700001,18.750000,17.492878,87800
2013-09-17,18.750000,18.980000,18.600000,18.809999,17.548851,50800
2013-09-18,18.790001,19.040001,18.650000,18.850000,17.586166,106000
2013-09-19,18.840000,19.040001,18.730000,18.889999,17.623491,71400
2013-09-20,19.030001,19.120001,18.750000,18.780001,17.520864,154400
2013-09-23,18.700001,18.920000,18.639999,18.850000,17.586166,77100
2013-09-24,18.830000,18.860001,18.629999,18.780001,17.520864,81900
2013-09-25,18.780001,18.920000,18.650000,18.740000,17.483545,54100
2013-09-26,18.719999,19.000000,18.670000,18.889999,17.623491,142400
2013-09-27,18.709999,19.000000,18.709999,18.910000,17.642145,161800
2013-09-30,18.850000,19.500000,18.770000,19.400000,18.099291,113100
2013-10-01,19.420000,19.820000,19.350000,19.799999,18.472473,67500
2013-10-02,19.750000,19.809999,19.320000,19.420000,18.117956,84300
2013-10-03,19.420000,19.450001,18.889999,19.219999,17.931355,43700
2013-10-04,19.160000,19.719999,19.160000,19.280001,17.987345,31400
2013-10-07,19.030001,19.230000,18.670000,18.750000,17.492878,104900
2013-10-08,18.799999,18.930000,18.420000,18.530001,17.287624,93200
2013-10-09,18.530001,18.969999,18.459999,18.740000,17.483545,88200
2013-10-10,18.980000,19.459999,18.980000,19.309999,18.015326,153900
2013-10-11,19.180000,19.740000,19.180000,19.420000,18.117956,81300
2013-10-14,19.240000,19.389999,19.150000,19.200001,17.912703,80100
2013-10-15,19.139999,19.400000,19.000000,19.059999,17.782091,75800
2013-10-16,19.170000,19.420000,19.040001,19.170000,17.884716,65100
2013-10-17,19.070000,19.750000,19.030001,19.750000,18.425821,92000
2013-10-18,19.930000,19.950001,19.530001,19.680000,18.360521,62600
2013-10-21,19.650000,20.000000,19.570000,20.000000,18.659067,79000
2013-10-22,20.030001,20.030001,19.830000,19.969999,18.631077,56300
2013-10-23,19.850000,20.000000,19.850000,20.000000,18.659067,48900
2013-10-24,19.990000,20.299999,19.900000,20.080000,18.733702,98000
2013-10-25,20.170000,20.250000,20.040001,20.180000,18.826998,59900
2013-10-28,20.200001,20.200001,19.709999,19.980000,18.640413,92300
2013-10-29,19.990000,20.090000,19.799999,20.000000,18.659067,49500
2013-10-30,20.059999,20.080000,19.820000,20.049999,18.705715,72100
2013-10-31,19.990000,20.309999,19.930000,20.090000,18.743036,152300
2013-11-01,20.059999,20.350000,20.030001,20.190001,18.836329,58300
2013-11-04,20.240000,20.240000,19.820000,20.000000,18.659067,53500
2013-11-05,19.910000,19.910000,19.260000,19.660000,18.341860,105300
2013-11-06,19.330000,19.670000,18.530001,19.530001,18.220579,274800
2013-11-07,19.549999,19.629999,19.070000,19.180000,17.894045,77800
2013-11-08,19.030001,19.480000,19.000000,19.299999,18.029497,68000
2013-11-11,19.219999,19.610001,19.070000,19.420000,18.141603,33800
2013-11-12,19.370001,19.590000,18.950001,19.320000,18.048182,76000
2013-11-13,19.160000,19.500000,19.000000,19.240000,17.973448,50100
2013-11-14,19.299999,19.400000,18.830000,19.059999,17.805302,125000
2013-11-15,19.049999,19.549999,19.000000,19.500000,18.216333,61900
2013-11-18,19.510000,19.510000,18.510000,18.629999,17.403599,88800
2013-11-19,18.590000,18.969999,18.520000,18.790001,17.553072,76800
